order_id,customer_id,restaurant_id,order_date,day_of_week,order_hour,order_value,cuisine,restaurant_rating,delivery_time_min,customer_rating,discount_used,occasion,repeat_order
O004426,C0286,R0020,2025-11-14,Friday,18,746,Biryani,4.2,28,4,1,Work Lunch,1
O004427,C0286,R0126,2025-12-23,Tuesday,21,473,Italian,4.1,21,4,1,Routine,1
O004428,C0286,R0021,2025-09-14,Sunday,9,517,Thai,4.1,34,2,1,Friends,0
O004429,C0286,R0020,2026-02-19,Thursday,12,781,Biryani,4.2,28,4,1,Routine,1
O004430,C0286,R0126,2026-05-15,Friday,22,538,Italian,4.1,21,3,1,Date Night,1
O004431,C0286,R0049,2026-07-19,Sunday,12,298,Desserts,4.6,22,5,0,Late Night,1
O004432,C0286,R0080,2026-02-07,Saturday,18,265,South Indian,4.7,27,3,1,Movie Night,0
O004433,C0286,R0079,2026-01-12,Monday,12,513,Chinese,4.1,36,5,0,Routine,1
O004434,C0286,R0131,2026-04-05,Sunday,9,679,South Indian,4.4,28,4,1,Work Lunch,1
O004435,C0286,R0090,2026-03-30,Monday,19,728,Maharashtrian,4.5,33,5,1,Routine,0
O004436,C0286,R0147,2026-02-11,Wednesday,23,323,Biryani,3.9,17,5,1,Routine,1
O004437,C0286,R0079,2026-08-15,Saturday,10,537,Chinese,4.1,36,3,0,Movie Night,1
O004438,C0286,R0138,2026-08-10,Monday,10,1173,North Indian,4.6,22,5,1,Work Lunch,1
O004439,C0287,R0126,2025-09-03,Wednesday,19,574,Italian,4.1,21,5,0,Work Lunch,0
O004440,C0287,R0079,2026-04-04,Saturday,22,589,Chinese,4.1,36,3,1,Date Night,0
O004441,C0287,R0043,2026-02-28,Saturday,22,375,Pizza,4.3,15,5,1,Date Night,0
O004442,C0287,R0090,2025-11-19,Wednesday,10,585,Maharashtrian,4.5,33,4,1,Routine,0
O004443,C0287,R0131,2025-10-11,Saturday,20,732,South Indian,4.4,28,3,1,Movie Night,1
O004444,C0287,R0080,2026-03-30,Monday,19,629,South Indian,4.7,27,5,1,Work Lunch,0
O004445,C0287,R0141,2026-01-18,Sunday,23,568,Burgers,4.2,26,2,0,Friends,0
O004446,C0287,R0138,2026-05-02,Saturday,18,759,North Indian,4.6,22,3,0,Movie Night,1
O004447,C0287,R0138,2026-08-07,Friday,10,1104,North Indian,4.6,22,4,0,Family,1
O004448,C0287,R0147,2026-07-26,Sunday,12,559,Biryani,3.9,17,4,1,Work Lunch,0
O004449,C0287,R0049,2025-09-20,Saturday,17,419,Desserts,4.6,22,5,1,Late Night,0
O004450,C0287,R0131,2025-10-27,Monday,23,735,South Indian,4.4,28,3,1,Family,1
O004451,C0288,R0048,2026-05-16,Saturday,20,213,Cafe,4.6,29,5,1,Work Lunch,1
O004452,C0288,R0072,2026-02-03,Tuesday,10,254,Cafe,4.4,19,3,0,Routine,1
O004453,C0288,R0033,2026-02-09,Monday,13,282,Cafe,4.2,33,4,1,Date Night,0
O004454,C0288,R0048,2026-02-06,Friday,8,263,Cafe,4.6,29,4,1,Routine,1
O004455,C0288,R0122,2026-04-04,Saturday,22,331,North Indian,4.0,35,5,1,Date Night,1
O004456,C0288,R0066,2026-06-09,Tuesday,10,844,Pizza,4.3,30,5,0,Late Night,0
O004457,C0288,R0112,2025-11-18,Tuesday,9,270,Thai,4.2,34,4,0,Routine,1
O004458,C0288,R0112,2026-07-25,Saturday,17,236,Thai,4.2,34,3,1,Movie Night,1
O004459,C0288,R0122,2026-07-08,Wednesday,22,334,North Indian,4.0,35,5,1,Date Night,1
O004460,C0288,R0111,2025-11-24,Monday,14,510,Desserts,3.6,21,4,0,Routine,0
O004461,C0288,R0005,2025-11-29,Saturday,8,558,Pizza,4.0,36,3,0,Late Night,1
O004462,C0288,R0122,2026-08-05,Wednesday,22,260,North Indian,4.0,35,2,0,Routine,1
O004463,C0288,R0027,2026-01-24,Saturday,21,334,Maharashtrian,4.5,48,4,1,Date Night,0
O004464,C0288,R0008,2025-11-04,Tuesday,9,532,Biryani,3.9,25,5,0,Friends,1
O004465,C0288,R0008,2026-07-12,Sunday,18,311,Biryani,3.9,25,5,1,Date Night,1
O004466,C0288,R0044,2026-06-08,Monday,19,321,Thai,4.2,17,5,1,Routine,0
O004467,C0288,R0072,2025-11-16,Sunday,18,290,Cafe,4.4,19,5,1,Routine,1
O004468,C0288,R0048,2026-08-10,Monday,17,347,Cafe,4.6,29,4,1,Routine,1
O004469,C0288,R0005,2025-12-26,Friday,14,609,Pizza,4.0,36,5,0,Friends,1
O004470,C0288,R0056,2026-01-27,Tuesday,19,600,Biryani,3.8,49,4,1,Movie Night,0
O004471,C0288,R0048,2026-05-17,Sunday,23,172,Cafe,4.6,29,5,0,Routine,1
O004472,C0289,R0089,2025-10-05,Sunday,19,458,Chinese,3.9,30,5,1,Family,0
O004473,C0289,R0060,2026-06-29,Monday,23,357,Italian,4.3,43,5,1,Work Lunch,0
O004474,C0289,R0037,2025-09-13,Saturday,17,321,Maharashtrian,4.6,45,3,0,Work Lunch,0
O004475,C0289,R0083,2025-09-11,Thursday,14,505,Healthy,4.3,36,5,1,Movie Night,0
O004476,C0289,R0086,2025-10-23,Thursday,8,213,Italian,4.4,23,4,1,Routine,0
O004477,C0289,R0035,2025-11-23,Sunday,14,482,Desserts,4.6,27,5,1,Routine,1
O004478,C0289,R0035,2026-08-04,Tuesday,22,659,Desserts,4.6,27,4,1,Routine,1
O004479,C0290,R0100,2025-12-06,Saturday,12,157,Chinese,4.4,29,3,0,Movie Night,0
O004480,C0290,R0013,2025-11-01,Saturday,22,1298,South Indian,4.1,44,5,1,Work Lunch,0
O004481,C0290,R0029,2026-02-08,Sunday,20,944,Chinese,4.3,43,4,1,Date Night,0
O004482,C0290,R0051,2026-05-30,Saturday,17,584,Desserts,4.1,22,3,0,Routine,1
O004483,C0290,R0148,2026-01-02,Friday,18,357,Burgers,3.8,32,4,1,Routine,0
O004484,C0290,R0134,2026-07-27,Monday,19,808,Maharashtrian,4.3,28,4,0,Work Lunch,1
O004485,C0290,R0087,2025-10-01,Wednesday,12,769,Cafe,4.3,36,4,1,Routine,0
O004486,C0290,R0051,2026-08-25,Tuesday,12,573,Desserts,4.1,22,4,1,Routine,1
O004487,C0290,R0010,2026-04-18,Saturday,19,446,Desserts,3.5,15,5,1,Movie Night,1
O004488,C0290,R0146,2026-07-17,Friday,20,348,Chinese,3.2,28,5,0,Movie Night,0
O004489,C0290,R0145,2025-09-27,Saturday,9,1002,South Indian,4.5,28,4,0,Routine,0
O004490,C0290,R0010,2026-01-21,Wednesday,8,296,Desserts,3.5,15,3,1,Late Night,1
O004491,C0290,R0135,2025-12-18,Thursday,13,535,Desserts,4.2,31,4,1,Movie Night,1
O004492,C0290,R0069,2026-05-03,Sunday,9,720,South Indian,4.4,30,4,0,Routine,0
O004493,C0290,R0055,2026-08-21,Friday,18,742,Biryani,3.6,31,5,1,Date Night,1
O004494,C0290,R0134,2026-06-30,Tuesday,18,744,Maharashtrian,4.3,28,4,0,Date Night,1
O004495,C0290,R0101,2026-06-13,Saturday,17,442,Chinese,4.2,27,4,0,Routine,0
O004496,C0290,R0135,2025-10-25,Saturday,21,656,Desserts,4.2,31,3,1,Date Night,1
O004497,C0290,R0010,2025-11-20,Thursday,23,431,Desserts,3.5,15,2,0,Late Night,1
O004498,C0290,R0055,2026-03-02,Monday,21,962,Biryani,3.6,31,4,1,Friends,1
O004499,C0290,R0055,2025-09-28,Sunday,22,1002,Biryani,3.6,31,5,0,Family,1
O004500,C0290,R0055,2025-10-22,Wednesday,20,989,Biryani,3.6,31,5,1,Friends,1
O004501,C0290,R0075,2026-07-24,Friday,18,342,South Indian,4.2,43,4,0,Movie Night,0
O004502,C0290,R0051,2026-02-17,Tuesday,14,629,Desserts,4.1,22,4,0,Late Night,1
O004503,C0291,R0135,2026-07-20,Monday,9,565,Desserts,4.2,31,1,1,Routine,0
O004504,C0291,R0051,2026-04-14,Tuesday,14,695,Desserts,4.1,22,4,0,Routine,0
O004505,C0291,R0149,2026-05-31,Sunday,10,246,North Indian,4.7,34,4,1,Friends,0
O004506,C0291,R0120,2025-09-13,Saturday,18,453,Biryani,4.0,39,3,1,Late Night,0
O004507,C0291,R0013,2026-06-14,Sunday,19,770,South Indian,4.1,44,5,1,Friends,0
O004508,C0291,R0069,2026-04-17,Friday,19,649,South Indian,4.4,30,4,1,Date Night,0
O004509,C0292,R0041,2026-05-01,Friday,10,896,Biryani,4.5,30,4,0,Date Night,0
O004510,C0292,R0028,2026-07-05,Sunday,23,362,South Indian,4.2,38,4,1,Routine,1
O004511,C0292,R0098,2025-12-27,Saturday,18,648,Burgers,4.1,33,5,0,Routine,0
O004512,C0292,R0085,2026-04-02,Thursday,9,333,Desserts,3.4,26,2,1,Work Lunch,1
O004513,C0292,R0096,2026-06-11,Thursday,22,535,Chinese,4.1,24,3,1,Family,1
O004514,C0292,R0102,2026-07-14,Tuesday,18,949,Cafe,3.7,34,4,1,Late Night,1
O004515,C0292,R0102,2025-11-20,Thursday,10,969,Cafe,3.7,34,3,0,Movie Night,1
O004516,C0292,R0004,2026-08-14,Friday,20,256,South Indian,4.4,43,5,0,Movie Night,0
O004517,C0292,R0109,2026-06-30,Tuesday,21,1089,Desserts,4.3,29,4,1,Late Night,0
O004518,C0292,R0085,2026-01-08,Thursday,18,319,Desserts,3.4,26,5,0,Work Lunch,1
O004519,C0292,R0064,2025-11-02,Sunday,19,1090,North Indian,3.9,53,4,0,Routine,0
O004520,C0292,R0085,2026-02-22,Sunday,12,256,Desserts,3.4,26,2,0,Routine,1
O004521,C0292,R0096,2026-04-04,Saturday,19,396,Chinese,4.1,24,4,0,Movie Night,1
O004522,C0292,R0017,2025-09-05,Friday,10,214,Chinese,4.4,65,3,1,Date Night,0
O004523,C0292,R0078,2026-06-09,Tuesday,8,338,Biryani,3.7,15,4,0,Friends,1
O004524,C0292,R0054,2026-06-10,Wednesday,14,518,Chinese,3.6,34,5,0,Date Night,0
O004525,C0292,R0062,2026-04-28,Tuesday,19,379,Maharashtrian,3.7,23,3,1,Routine,1
O004526,C0292,R0014,2025-11-27,Thursday,21,606,Maharashtrian,4.1,35,3,0,Routine,0
O004527,C0292,R0026,2026-01-30,Friday,12,589,Healthy,4.0,38,4,0,Date Night,1
O004528,C0292,R0026,2025-11-10,Monday,12,692,Healthy,4.0,38,3,0,Movie Night,1
O004529,C0292,R0062,2025-12-06,Saturday,10,369,Maharashtrian,3.7,23,3,0,Late Night,1
O004530,C0292,R0117,2025-11-03,Monday,17,605,Italian,3.9,43,4,0,Family,0
O004531,C0292,R0028,2026-03-17,Tuesday,20,726,South Indian,4.2,38,4,0,Friends,1
O004532,C0292,R0078,2026-03-16,Monday,19,182,Biryani,3.7,15,4,0,Work Lunch,1
O004533,C0292,R0045,2026-04-23,Thursday,13,1052,Maharashtrian,4.7,38,3,0,Work Lunch,0
O004534,C0293,R0125,2026-05-01,Friday,8,327,Pizza,3.8,29,4,1,Work Lunch,0
O004535,C0293,R0067,2026-04-16,Thursday,21,352,Cafe,3.9,32,4,1,Friends,0
O004536,C0293,R0110,2025-10-05,Sunday,17,397,Italian,4.7,33,4,1,Family,1
O004537,C0293,R0031,2025-11-01,Saturday,12,460,Italian,4.2,31,5,1,Family,0
O004538,C0293,R0119,2026-03-07,Saturday,22,402,Desserts,4.2,37,3,1,Date Night,1
O004539,C0293,R0099,2025-11-13,Thursday,9,236,North Indian,3.8,28,4,0,Routine,1
O004540,C0293,R0032,2025-10-31,Friday,17,448,Italian,4.3,34,3,1,Movie Night,1
O004541,C0293,R0077,2025-11-15,Saturday,17,1024,Maharashtrian,4.0,41,4,1,Routine,1
O004542,C0293,R0110,2026-05-05,Tuesday,8,376,Italian,4.7,33,2,1,Routine,1
O004543,C0293,R0006,2026-03-07,Saturday,8,489,Chinese,3.5,26,4,1,Late Night,0
O004544,C0293,R0107,2026-07-31,Friday,19,319,Healthy,4.0,48,5,0,Date Night,0
O004545,C0293,R0099,2025-11-21,Friday,13,246,North Indian,3.8,28,3,0,Movie Night,1
O004546,C0293,R0032,2026-08-27,Thursday,22,604,Italian,4.3,34,5,1,Friends,1
O004547,C0293,R0119,2026-07-16,Thursday,19,351,Desserts,4.2,37,5,1,Movie Night,1
O004548,C0293,R0032,2026-06-24,Wednesday,10,702,Italian,4.3,34,5,1,Routine,1
O004549,C0293,R0032,2026-01-29,Thursday,19,497,Italian,4.3,34,4,1,Routine,1
O004550,C0293,R0077,2025-09-14,Sunday,8,619,Maharashtrian,4.0,41,5,1,Routine,1
O004551,C0294,R0130,2025-10-26,Sunday,22,278,South Indian,4.1,26,3,0,Work Lunch,0
O004552,C0294,R0028,2025-10-10,Friday,8,465,South Indian,4.2,38,4,0,Routine,0
O004553,C0294,R0084,2025-12-28,Sunday,8,476,Desserts,4.1,32,4,0,Routine,0
O004554,C0294,R0102,2026-03-09,Monday,9,746,Cafe,3.7,34,4,0,Work Lunch,0
O004555,C0294,R0002,2026-03-07,Saturday,23,294,Maharashtrian,4.4,29,5,0,Date Night,0
O004556,C0294,R0121,2026-06-10,Wednesday,17,209,Italian,4.8,41,5,0,Friends,0
O004557,C0294,R0054,2026-03-27,Friday,22,519,Chinese,3.6,34,4,0,Date Night,0
O004558,C0294,R0117,2025-12-29,Monday,21,526,Italian,3.9,43,3,0,Movie Night,0
O004559,C0295,R0018,2026-07-13,Monday,14,247,Pizza,3.5,47,4,0,Routine,0
O004560,C0295,R0068,2026-06-10,Wednesday,9,429,Thai,4.3,20,4,1,Routine,1
O004561,C0295,R0086,2026-02-15,Sunday,8,199,Italian,4.4,23,3,1,Movie Night,1
O004562,C0295,R0060,2026-01-21,Wednesday,18,424,Italian,4.3,43,4,0,Work Lunch,1
O004563,C0295,R0035,2025-11-20,Thursday,18,271,Desserts,4.6,27,3,1,Family,1
O004564,C0295,R0068,2026-06-28,Sunday,23,480,Thai,4.3,20,5,0,Work Lunch,1
O004565,C0295,R0060,2025-11-03,Monday,14,430,Italian,4.3,43,4,1,Work Lunch,1
O004566,C0295,R0035,2026-06-11,Thursday,14,456,Desserts,4.6,27,3,0,Routine,1
O004567,C0295,R0037,2025-10-28,Tuesday,10,396,Maharashtrian,4.6,45,4,0,Family,1
O004568,C0295,R0037,2025-10-11,Saturday,18,331,Maharashtrian,4.6,45,5,1,Movie Night,1
O004569,C0295,R0114,2026-02-17,Tuesday,23,204,Chinese,3.6,33,3,0,Routine,0
O004570,C0295,R0089,2025-12-30,Tuesday,20,367,Chinese,3.9,30,2,0,Work Lunch,0
O004571,C0295,R0086,2026-06-17,Wednesday,18,239,Italian,4.4,23,3,0,Family,1
O004572,C0295,R0094,2026-02-23,Monday,14,416,Italian,4.4,42,5,0,Routine,1
O004573,C0295,R0086,2026-03-13,Friday,21,146,Italian,4.4,23,4,1,Routine,1
O004574,C0295,R0094,2026-08-11,Tuesday,23,341,Italian,4.4,42,4,0,Family,1
O004575,C0296,R0098,2025-11-23,Sunday,12,613,Burgers,4.1,33,3,1,Friends,0
O004576,C0296,R0026,2025-09-11,Thursday,10,575,Healthy,4.0,38,5,0,Routine,0
O004577,C0296,R0078,2026-01-29,Thursday,17,294,Biryani,3.7,15,4,1,Date Night,1
O004578,C0296,R0121,2026-03-10,Tuesday,23,320,Italian,4.8,41,5,1,Routine,0
O004579,C0296,R0078,2026-04-26,Sunday,18,285,Biryani,3.7,15,3,1,Routine,1
O004580,C0296,R0015,2026-03-04,Wednesday,9,279,Healthy,4.3,15,4,1,Work Lunch,1
O004581,C0296,R0096,2025-09-15,Monday,18,576,Chinese,4.1,24,3,1,Routine,0
O004582,C0296,R0095,2026-05-16,Saturday,18,391,North Indian,3.8,25,4,1,Routine,0
O004583,C0296,R0002,2026-03-17,Tuesday,23,248,Maharashtrian,4.4,29,4,1,Routine,0
O004584,C0296,R0014,2026-08-01,Saturday,18,583,Maharashtrian,4.1,35,3,1,Family,0
O004585,C0296,R0015,2026-07-27,Monday,23,289,Healthy,4.3,15,4,0,Routine,1
O004586,C0296,R0015,2026-08-08,Saturday,22,269,Healthy,4.3,15,2,1,Routine,1
O004587,C0297,R0101,2025-10-22,Wednesday,18,477,Chinese,4.2,27,4,1,Routine,1
O004588,C0297,R0145,2025-12-27,Saturday,19,780,South Indian,4.5,28,5,1,Routine,1
O004589,C0297,R0101,2025-12-06,Saturday,18,405,Chinese,4.2,27,4,1,Routine,1
O004590,C0297,R0150,2025-10-09,Thursday,13,724,Maharashtrian,4.0,36,2,1,Family,1
O004591,C0297,R0011,2026-02-15,Sunday,22,448,Chinese,4.0,36,5,0,Work Lunch,1
O004592,C0297,R0069,2025-12-03,Wednesday,17,535,South Indian,4.4,30,5,0,Routine,0
O004593,C0297,R0150,2026-06-17,Wednesday,10,633,Maharashtrian,4.0,36,3,1,Routine,1
O004594,C0297,R0065,2026-03-22,Sunday,21,933,Healthy,4.8,37,3,1,Family,1
O004595,C0297,R0118,2025-11-16,Sunday,18,405,Chinese,4.6,37,5,1,Routine,0
O004596,C0297,R0003,2026-05-24,Sunday,13,257,Chinese,4.0,24,4,0,Late Night,1
O004597,C0297,R0113,2026-04-19,Sunday,17,440,Healthy,4.2,42,3,0,Work Lunch,0
O004598,C0297,R0148,2025-11-10,Monday,8,372,Burgers,3.8,32,4,1,Work Lunch,0
O004599,C0297,R0065,2026-03-14,Saturday,21,965,Healthy,4.8,37,5,0,Routine,1
O004600,C0297,R0003,2026-05-04,Monday,9,245,Chinese,4.0,24,4,1,Movie Night,1
O004601,C0297,R0003,2026-08-29,Saturday,12,273,Chinese,4.0,24,4,1,Late Night,1
O004602,C0297,R0145,2025-12-17,Wednesday,22,765,South Indian,4.5,28,4,1,Family,1
O004603,C0297,R0116,2026-03-26,Thursday,18,377,Maharashtrian,4.2,35,2,0,Work Lunch,0
O004604,C0297,R0011,2025-11-11,Tuesday,14,265,Chinese,4.0,36,4,1,Family,1
O004605,C0297,R0009,2025-12-22,Monday,19,368,Biryani,4.4,30,4,0,Work Lunch,0
O004606,C0297,R0134,2026-05-18,Monday,18,1189,Maharashtrian,4.3,28,5,1,Family,0
O004607,C0297,R0135,2026-03-29,Sunday,21,616,Desserts,4.2,31,5,1,Friends,0
O004608,C0297,R0013,2026-01-14,Wednesday,19,1053,South Indian,4.1,44,4,1,Movie Night,0
O004609,C0297,R0057,2026-05-27,Wednesday,17,195,Maharashtrian,4.6,32,3,1,Family,0
O004610,C0297,R0120,2025-12-30,Tuesday,10,501,Biryani,4.0,39,4,0,Routine,0
O004611,C0297,R0076,2026-02-20,Friday,23,561,Healthy,3.8,19,4,0,Work Lunch,0
O004612,C0297,R0149,2025-12-31,Wednesday,13,367,North Indian,4.7,34,3,0,Routine,0
O004613,C0298,R0115,2025-09-15,Monday,21,734,Biryani,3.6,38,4,0,Family,1
O004614,C0298,R0078,2026-07-08,Wednesday,23,355,Biryani,3.7,15,3,0,Routine,0
O004615,C0298,R0096,2025-12-13,Saturday,20,618,Chinese,4.1,24,3,0,Work Lunch,0
O004616,C0298,R0109,2025-10-14,Tuesday,14,1211,Desserts,4.3,29,4,1,Family,0
O004617,C0298,R0117,2026-04-20,Monday,17,649,Italian,3.9,43,5,0,Late Night,0
O004618,C0298,R0102,2025-09-06,Saturday,14,712,Cafe,3.7,34,5,0,Routine,0
O004619,C0298,R0017,2026-08-03,Monday,22,299,Chinese,4.4,65,2,0,Routine,0
O004620,C0298,R0115,2026-04-20,Monday,8,587,Biryani,3.6,38,5,0,Friends,1
O004621,C0298,R0095,2026-05-16,Saturday,20,454,North Indian,3.8,25,5,1,Movie Night,0
O004622,C0299,R0068,2026-05-15,Friday,22,347,Thai,4.3,20,5,0,Routine,1
O004623,C0299,R0012,2026-01-10,Saturday,10,326,Pizza,3.3,27,5,0,Work Lunch,1
O004624,C0299,R0089,2025-10-11,Saturday,20,309,Chinese,3.9,30,4,1,Friends,1
O004625,C0299,R0060,2025-09-16,Tuesday,12,275,Italian,4.3,43,4,0,Movie Night,0
O004626,C0299,R0089,2026-05-29,Friday,13,385,Chinese,3.9,30,4,0,Routine,1
O004627,C0299,R0114,2025-12-03,Wednesday,18,320,Chinese,3.6,33,3,0,Routine,1
O004628,C0299,R0114,2026-03-27,Friday,22,218,Chinese,3.6,33,5,0,Movie Night,1
O004629,C0299,R0089,2026-04-23,Thursday,22,404,Chinese,3.9,30,2,0,Routine,1
O004630,C0299,R0012,2025-10-02,Thursday,22,385,Pizza,3.3,27,4,1,Routine,1
O004631,C0299,R0094,2026-07-28,Tuesday,10,256,Italian,4.4,42,5,0,Work Lunch,0
O004632,C0299,R0012,2025-10-26,Sunday,23,304,Pizza,3.3,27,5,0,Routine,1
O004633,C0299,R0089,2026-04-27,Monday,14,494,Chinese,3.9,30,5,0,Friends,1
O004634,C0299,R0018,2026-05-10,Sunday,17,214,Pizza,3.5,47,4,0,Family,1
O004635,C0299,R0068,2026-05-11,Monday,9,299,Thai,4.3,20,3,0,Work Lunch,1
O004636,C0299,R0012,2025-10-01,Wednesday,23,405,Pizza,3.3,27,3,1,Routine,1
O004637,C0299,R0086,2026-07-14,Tuesday,19,259,Italian,4.4,23,4,1,Work Lunch,0
O004638,C0299,R0012,2026-01-27,Tuesday,13,244,Pizza,3.3,27,5,0,Movie Night,1
O004639,C0299,R0035,2026-03-27,Friday,20,378,Desserts,4.6,27,4,0,Family,1
O004640,C0299,R0089,2025-09-18,Thursday,14,356,Chinese,3.9,30,3,0,Routine,1
O004641,C0299,R0083,2025-10-25,Saturday,17,437,Healthy,4.3,36,3,0,Late Night,1
O004642,C0299,R0012,2025-09-06,Saturday,12,306,Pizza,3.3,27,3,0,Family,1
O004643,C0299,R0035,2025-12-02,Tuesday,10,282,Desserts,4.6,27,3,1,Routine,1
O004644,C0299,R0012,2025-12-03,Wednesday,22,435,Pizza,3.3,27,4,0,Work Lunch,1
O004645,C0299,R0083,2026-06-20,Saturday,23,712,Healthy,4.3,36,3,0,Family,1
O004646,C0299,R0114,2025-10-20,Monday,13,281,Chinese,3.6,33,4,0,Routine,1
O004647,C0299,R0068,2026-03-24,Tuesday,13,483,Thai,4.3,20,3,1,Work Lunch,1
O004648,C0299,R0018,2025-10-11,Saturday,8,312,Pizza,3.5,47,5,0,Work Lunch,1
O004649,C0299,R0018,2025-09-14,Sunday,9,273,Pizza,3.5,47,4,1,Work Lunch,1
O004650,C0300,R0080,2025-09-11,Thursday,12,527,South Indian,4.7,27,4,1,Date Night,1
O004651,C0300,R0080,2025-10-13,Monday,17,503,South Indian,4.7,27,4,1,Late Night,1
O004652,C0300,R0090,2026-04-18,Saturday,23,893,Maharashtrian,4.5,33,5,0,Routine,0
O004653,C0300,R0092,2026-02-24,Tuesday,21,1046,South Indian,4.5,15,5,1,Routine,0
O004654,C0300,R0131,2025-09-18,Thursday,13,484,South Indian,4.4,28,3,1,Family,0
O004655,C0300,R0080,2025-12-17,Wednesday,10,524,South Indian,4.7,27,5,0,Work Lunch,1
O004656,C0300,R0080,2026-04-24,Friday,10,442,South Indian,4.7,27,5,1,Routine,1
O004657,C0300,R0138,2026-01-23,Friday,17,1406,North Indian,4.6,22,4,0,Family,1
O004658,C0300,R0138,2025-10-29,Wednesday,23,532,North Indian,4.6,22,3,1,Work Lunch,1
O004659,C0300,R0049,2026-06-17,Wednesday,13,442,Desserts,4.6,22,2,0,Date Night,0
O004660,C0300,R0080,2026-04-11,Saturday,12,688,South Indian,4.7,27,5,0,Movie Night,1
O004661,C0300,R0138,2025-09-04,Thursday,19,1183,North Indian,4.6,22,5,1,Routine,1
O004662,C0301,R0015,2026-06-17,Wednesday,8,305,Healthy,4.3,15,5,1,Date Night,1
O004663,C0301,R0109,2026-02-15,Sunday,13,1099,Desserts,4.3,29,4,1,Routine,1
O004664,C0301,R0064,2026-02-28,Saturday,20,1220,North Indian,3.9,53,3,0,Friends,1
O004665,C0301,R0109,2026-06-10,Wednesday,14,958,Desserts,4.3,29,4,0,Routine,1
O004666,C0301,R0041,2026-07-08,Wednesday,12,759,Biryani,4.5,30,4,1,Friends,1
O004667,C0301,R0041,2025-12-26,Friday,10,1054,Biryani,4.5,30,4,1,Work Lunch,1
O004668,C0301,R0041,2025-11-21,Friday,23,954,Biryani,4.5,30,4,1,Work Lunch,1
O004669,C0301,R0095,2026-06-05,Friday,9,497,North Indian,3.8,25,5,1,Routine,1
O004670,C0301,R0109,2026-06-22,Monday,9,995,Desserts,4.3,29,4,1,Movie Night,1
O004671,C0301,R0078,2025-12-24,Wednesday,14,315,Biryani,3.7,15,4,0,Friends,0
O004672,C0301,R0064,2026-02-01,Sunday,23,866,North Indian,3.9,53,3,1,Family,1
O004673,C0301,R0130,2026-04-09,Thursday,8,267,South Indian,4.1,26,5,1,Routine,0
O004674,C0301,R0015,2026-04-10,Friday,22,256,Healthy,4.3,15,5,1,Work Lunch,1
O004675,C0301,R0084,2026-03-23,Monday,21,649,Desserts,4.1,32,5,1,Routine,0
O004676,C0301,R0064,2025-11-28,Friday,18,954,North Indian,3.9,53,4,1,Movie Night,1
O004677,C0301,R0015,2026-06-12,Friday,21,244,Healthy,4.3,15,2,1,Routine,1
O004678,C0301,R0041,2025-12-16,Tuesday,20,579,Biryani,4.5,30,5,1,Work Lunch,1
O004679,C0301,R0002,2026-07-18,Saturday,22,296,Maharashtrian,4.4,29,4,1,Friends,0
O004680,C0301,R0117,2026-03-12,Thursday,8,456,Italian,3.9,43,4,1,Work Lunch,0
O004681,C0301,R0095,2025-09-02,Tuesday,19,535,North Indian,3.8,25,5,1,Movie Night,1
O004682,C0302,R0089,2026-04-12,Sunday,13,454,Chinese,3.9,30,4,0,Date Night,0
O004683,C0302,R0012,2026-04-04,Saturday,22,401,Pizza,3.3,27,4,0,Work Lunch,1
O004684,C0302,R0060,2026-03-07,Saturday,23,328,Italian,4.3,43,3,1,Work Lunch,0
O004685,C0302,R0018,2025-09-13,Saturday,10,323,Pizza,3.5,47,4,0,Routine,1
O004686,C0302,R0035,2025-09-07,Sunday,21,334,Desserts,4.6,27,4,0,Friends,1
O004687,C0302,R0068,2025-10-24,Friday,20,662,Thai,4.3,20,3,0,Late Night,1
O004688,C0302,R0012,2025-11-28,Friday,20,337,Pizza,3.3,27,5,0,Routine,1
O004689,C0302,R0068,2025-12-06,Saturday,23,627,Thai,4.3,20,4,0,Routine,1
O004690,C0302,R0035,2026-03-11,Wednesday,23,389,Desserts,4.6,27,4,0,Movie Night,1
O004691,C0302,R0083,2026-02-02,Monday,12,605,Healthy,4.3,36,4,1,Family,0
O004692,C0302,R0018,2026-01-23,Friday,13,202,Pizza,3.5,47,5,0,Family,1
O004693,C0302,R0086,2025-09-19,Friday,20,206,Italian,4.4,23,5,0,Routine,0
O004694,C0302,R0068,2025-11-21,Friday,14,642,Thai,4.3,20,4,0,Late Night,1
O004695,C0302,R0114,2026-01-06,Tuesday,12,276,Chinese,3.6,33,5,0,Routine,0
O004696,C0302,R0094,2025-11-26,Wednesday,12,470,Italian,4.4,42,4,1,Work Lunch,0
O004697,C0302,R0035,2025-09-22,Monday,10,419,Desserts,4.6,27,4,1,Date Night,1
O004698,C0303,R0015,2026-08-01,Saturday,23,298,Healthy,4.3,15,3,0,Routine,1
O004699,C0303,R0117,2025-10-02,Thursday,9,528,Italian,3.9,43,5,0,Family,1
O004700,C0303,R0045,2025-12-26,Friday,14,1095,Maharashtrian,4.7,38,4,0,Routine,0
O004701,C0303,R0102,2026-08-17,Monday,8,645,Cafe,3.7,34,4,0,Routine,0
O004702,C0303,R0117,2026-03-28,Saturday,20,691,Italian,3.9,43,5,1,Family,1
O004703,C0303,R0121,2026-06-12,Friday,23,508,Italian,4.8,41,5,1,Family,1
