interaction_id,customer_id,restaurant_id,event_type,event_time,source_surface
I0011158,C0228,R0070,impression,2026-03-09,offers
I0011159,C0228,R0105,order,2026-02-04,search
I0011160,C0228,R0093,click,2026-06-09,ai_assistant
I0011161,C0228,R0139,save,2026-01-27,ai_assistant
I0011162,C0228,R0067,impression,2026-07-13,home
I0011163,C0228,R0107,impression,2026-07-17,home
I0011164,C0228,R0104,view_menu,2026-07-16,ai_assistant
I0011165,C0228,R0104,impression,2026-03-23,ai_assistant
I0011166,C0228,R0070,view_menu,2026-06-25,offers
I0011167,C0228,R0129,impression,2026-02-06,reorder
I0011168,C0228,R0119,view_menu,2026-08-21,offers
I0011169,C0229,R0013,view_menu,2026-04-15,offers
I0011170,C0229,R0034,impression,2026-08-04,reorder
I0011171,C0229,R0150,impression,2026-04-11,offers
I0011172,C0229,R0009,dismiss,2026-08-25,offers
I0011173,C0229,R0053,impression,2026-05-21,offers
I0011174,C0229,R0075,save,2026-07-23,offers
I0011175,C0229,R0065,impression,2026-05-21,home
I0011176,C0229,R0137,click,2026-09-07,search
I0011177,C0229,R0113,click,2026-08-04,offers
I0011178,C0229,R0063,view_menu,2026-06-22,offers
I0011179,C0229,R0135,view_menu,2026-06-26,search
I0011180,C0229,R0023,impression,2026-02-13,ai_assistant
I0011181,C0229,R0150,order,2026-06-17,reorder
I0011182,C0229,R0150,impression,2026-03-25,reorder
I0011183,C0229,R0137,impression,2026-01-01,offers
I0011184,C0229,R0113,click,2026-03-26,ai_assistant
I0011185,C0229,R0009,view_menu,2026-08-12,search
I0011186,C0229,R0010,impression,2026-01-20,search
I0011187,C0229,R0009,add_to_cart,2026-08-24,reorder
I0011188,C0229,R0118,impression,2026-05-03,ai_assistant
I0011189,C0229,R0146,save,2026-03-18,ai_assistant
I0011190,C0229,R0076,impression,2026-03-06,reorder
I0011191,C0229,R0063,impression,2026-03-21,offers
I0011192,C0229,R0029,impression,2026-08-08,reorder
I0011193,C0229,R0053,add_to_cart,2026-08-30,reorder
I0011194,C0229,R0134,impression,2026-08-27,search
I0011195,C0229,R0051,click,2026-06-18,offers
I0011196,C0229,R0101,add_to_cart,2026-08-04,home
I0011197,C0229,R0023,impression,2026-01-16,search
I0011198,C0229,R0003,click,2026-01-05,reorder
I0011199,C0229,R0029,dismiss,2026-03-10,search
I0011200,C0229,R0149,impression,2026-08-21,home
I0011201,C0229,R0076,order,2026-06-22,offers
I0011202,C0229,R0148,impression,2026-06-22,ai_assistant
I0011203,C0229,R0146,view_menu,2026-05-18,reorder
I0011204,C0229,R0069,click,2026-01-02,search
I0011205,C0229,R0013,click,2026-05-29,home
I0011206,C0229,R0059,click,2026-05-09,ai_assistant
I0011207,C0229,R0034,impression,2026-07-27,search
I0011208,C0229,R0146,impression,2026-01-16,offers
I0011209,C0229,R0051,impression,2026-09-04,ai_assistant
I0011210,C0229,R0101,view_menu,2026-08-12,offers
I0011211,C0229,R0076,impression,2026-08-02,ai_assistant
I0011212,C0229,R0120,add_to_cart,2026-08-23,offers
I0011213,C0229,R0001,click,2026-03-13,ai_assistant
I0011214,C0229,R0059,dismiss,2026-05-14,offers
I0011215,C0230,R0119,add_to_cart,2026-07-02,home
I0011216,C0230,R0107,click,2026-07-21,ai_assistant
I0011217,C0230,R0046,add_to_cart,2026-05-28,home
I0011218,C0230,R0129,impression,2026-04-10,reorder
I0011219,C0230,R0104,click,2026-05-08,ai_assistant
I0011220,C0230,R0006,save,2026-02-06,offers
I0011221,C0230,R0061,view_menu,2026-09-02,reorder
I0011222,C0230,R0046,click,2026-05-04,home
I0011223,C0230,R0105,click,2026-01-16,ai_assistant
I0011224,C0230,R0006,click,2026-08-08,offers
I0011225,C0230,R0024,dismiss,2026-01-18,offers
I0011226,C0230,R0107,click,2026-08-13,reorder
I0011227,C0230,R0030,impression,2026-01-21,search
I0011228,C0230,R0107,impression,2026-03-25,ai_assistant
I0011229,C0230,R0129,view_menu,2026-06-30,offers
I0011230,C0230,R0104,impression,2026-08-14,home
I0011231,C0230,R0123,impression,2026-01-10,reorder
I0011232,C0230,R0070,save,2026-03-03,offers
I0011233,C0230,R0110,impression,2026-04-06,offers
I0011234,C0230,R0070,impression,2026-03-27,search
I0011235,C0230,R0110,add_to_cart,2026-07-06,ai_assistant
I0011236,C0230,R0093,view_menu,2026-01-02,reorder
I0011237,C0230,R0123,add_to_cart,2026-01-21,ai_assistant
I0011238,C0231,R0140,impression,2026-08-24,reorder
I0011239,C0231,R0052,impression,2026-04-20,offers
I0011240,C0231,R0071,impression,2026-01-17,home
I0011241,C0231,R0052,save,2026-08-22,home
I0011242,C0231,R0140,impression,2026-05-10,home
I0011243,C0231,R0071,impression,2026-05-16,ai_assistant
I0011244,C0231,R0091,view_menu,2026-05-27,ai_assistant
I0011245,C0231,R0038,impression,2026-04-20,offers
I0011246,C0231,R0088,impression,2026-04-02,home
I0011247,C0231,R0071,impression,2026-01-19,ai_assistant
I0011248,C0231,R0016,click,2026-08-12,home
I0011249,C0231,R0140,order,2026-03-19,search
I0011250,C0231,R0140,view_menu,2026-02-15,reorder
I0011251,C0231,R0052,impression,2026-07-14,offers
I0011252,C0231,R0140,impression,2026-08-30,ai_assistant
I0011253,C0231,R0088,view_menu,2026-02-03,reorder
I0011254,C0231,R0140,impression,2026-07-02,search
I0011255,C0231,R0140,impression,2026-07-23,ai_assistant
I0011256,C0231,R0052,add_to_cart,2026-02-24,ai_assistant
I0011257,C0231,R0016,impression,2026-01-12,offers
I0011258,C0231,R0071,add_to_cart,2026-06-16,search
I0011259,C0231,R0042,dismiss,2026-05-10,ai_assistant
I0011260,C0231,R0071,view_menu,2026-09-04,reorder
I0011261,C0231,R0016,click,2026-04-30,offers
I0011262,C0231,R0052,click,2026-07-09,reorder
I0011263,C0231,R0071,impression,2026-05-21,ai_assistant
I0011264,C0231,R0071,impression,2026-02-05,home
I0011265,C0231,R0088,impression,2026-07-17,reorder
I0011266,C0231,R0140,save,2026-07-10,home
I0011267,C0231,R0091,click,2026-03-09,ai_assistant
I0011268,C0231,R0038,view_menu,2026-02-19,search
I0011269,C0231,R0140,impression,2026-06-01,ai_assistant
I0011270,C0231,R0042,dismiss,2026-03-07,reorder
I0011271,C0231,R0042,impression,2026-08-23,search
I0011272,C0231,R0088,impression,2026-03-16,ai_assistant
I0011273,C0231,R0088,impression,2026-02-02,search
I0011274,C0231,R0042,impression,2026-08-10,home
I0011275,C0231,R0038,impression,2026-03-02,offers
I0011276,C0231,R0050,impression,2026-03-31,reorder
I0011277,C0231,R0052,add_to_cart,2026-08-08,home
I0011278,C0231,R0140,impression,2026-02-18,search
I0011279,C0231,R0038,impression,2026-01-26,search
I0011280,C0231,R0016,impression,2026-06-21,search
I0011281,C0231,R0016,impression,2026-02-22,offers
I0011282,C0231,R0071,view_menu,2026-06-08,home
I0011283,C0231,R0016,impression,2026-09-01,home
I0011284,C0231,R0091,impression,2026-08-11,reorder
I0011285,C0231,R0016,view_menu,2026-07-09,search
I0011286,C0231,R0016,order,2026-01-20,home
I0011287,C0231,R0071,click,2026-08-30,ai_assistant
I0011288,C0231,R0050,impression,2026-07-07,home
I0011289,C0232,R0073,click,2026-02-24,search
I0011290,C0232,R0029,impression,2026-06-17,home
I0011291,C0232,R0063,click,2026-06-16,ai_assistant
I0011292,C0232,R0063,view_menu,2026-06-05,ai_assistant
I0011293,C0232,R0101,save,2026-04-19,home
I0011294,C0232,R0100,impression,2026-07-14,ai_assistant
I0011295,C0232,R0011,click,2026-04-15,ai_assistant
I0011296,C0232,R0063,impression,2026-01-31,reorder
I0011297,C0232,R0101,impression,2026-03-23,ai_assistant
I0011298,C0232,R0029,impression,2026-05-19,search
I0011299,C0232,R0087,dismiss,2026-05-10,ai_assistant
I0011300,C0232,R0142,impression,2026-05-19,ai_assistant
I0011301,C0232,R0003,click,2026-06-18,ai_assistant
I0011302,C0232,R0113,click,2026-04-28,offers
I0011303,C0232,R0149,click,2026-01-14,search
I0011304,C0232,R0011,impression,2026-03-08,reorder
I0011305,C0232,R0073,dismiss,2026-06-17,reorder
I0011306,C0232,R0150,click,2026-07-04,offers
I0011307,C0232,R0146,click,2026-01-08,ai_assistant
I0011308,C0232,R0003,view_menu,2026-05-01,home
I0011309,C0232,R0135,impression,2026-01-11,offers
I0011310,C0232,R0137,impression,2026-02-07,search
I0011311,C0232,R0087,dismiss,2026-03-09,ai_assistant
I0011312,C0232,R0011,click,2026-01-24,reorder
I0011313,C0232,R0059,impression,2026-05-28,ai_assistant
I0011314,C0232,R0063,order,2026-02-23,offers
I0011315,C0232,R0011,view_menu,2026-06-05,home
I0011316,C0232,R0001,dismiss,2026-04-11,reorder
I0011317,C0232,R0069,click,2026-04-17,ai_assistant
I0011318,C0232,R0100,dismiss,2026-03-11,home
I0011319,C0232,R0073,impression,2026-03-11,ai_assistant
I0011320,C0232,R0013,impression,2026-03-29,reorder
I0011321,C0232,R0023,impression,2026-04-27,ai_assistant
I0011322,C0232,R0146,dismiss,2026-02-18,search
I0011323,C0232,R0120,click,2026-02-25,reorder
I0011324,C0232,R0100,view_menu,2026-01-15,ai_assistant
I0011325,C0232,R0100,impression,2026-08-24,offers
I0011326,C0232,R0075,save,2026-08-15,ai_assistant
I0011327,C0232,R0135,click,2026-01-23,reorder
I0011328,C0232,R0137,view_menu,2026-04-10,reorder
I0011329,C0232,R0063,view_menu,2026-08-28,ai_assistant
I0011330,C0232,R0142,click,2026-06-05,reorder
I0011331,C0232,R0073,impression,2026-05-04,home
I0011332,C0232,R0135,impression,2026-03-07,home
I0011333,C0232,R0100,impression,2026-06-18,search
I0011334,C0232,R0134,view_menu,2026-08-17,ai_assistant
I0011335,C0232,R0010,impression,2026-08-24,reorder
I0011336,C0232,R0075,impression,2026-04-01,search
I0011337,C0232,R0003,dismiss,2026-05-31,reorder
I0011338,C0232,R0065,click,2026-03-19,reorder
I0011339,C0232,R0142,click,2026-07-25,reorder
I0011340,C0232,R0029,click,2026-03-15,ai_assistant
I0011341,C0233,R0107,view_menu,2026-04-12,home
I0011342,C0233,R0110,impression,2026-03-14,reorder
I0011343,C0233,R0139,add_to_cart,2026-04-23,offers
I0011344,C0233,R0110,save,2026-04-21,search
I0011345,C0233,R0046,click,2026-06-28,home
I0011346,C0233,R0077,impression,2026-05-10,ai_assistant
I0011347,C0233,R0119,click,2026-08-29,search
I0011348,C0233,R0077,add_to_cart,2026-02-26,offers
I0011349,C0233,R0125,save,2026-06-29,home
I0011350,C0233,R0104,click,2026-04-19,offers
I0011351,C0233,R0006,save,2026-02-25,search
I0011352,C0233,R0077,dismiss,2026-05-26,offers
I0011353,C0233,R0067,impression,2026-03-28,home
I0011354,C0233,R0139,view_menu,2026-06-22,search
I0011355,C0233,R0105,impression,2026-09-07,reorder
I0011356,C0233,R0107,dismiss,2026-02-28,home
I0011357,C0233,R0125,click,2026-02-04,offers
I0011358,C0233,R0107,impression,2026-08-30,offers
I0011359,C0233,R0124,impression,2026-05-09,ai_assistant
I0011360,C0233,R0125,impression,2026-03-07,home
I0011361,C0233,R0070,impression,2026-08-17,home
I0011362,C0233,R0104,view_menu,2026-02-01,reorder
I0011363,C0233,R0124,click,2026-03-23,search
I0011364,C0233,R0099,impression,2026-02-13,search
I0011365,C0233,R0136,impression,2026-04-24,ai_assistant
I0011366,C0233,R0030,view_menu,2026-08-23,reorder
I0011367,C0233,R0032,click,2026-06-26,ai_assistant
I0011368,C0233,R0061,click,2026-09-05,home
I0011369,C0233,R0099,order,2026-02-04,home
I0011370,C0233,R0024,view_menu,2026-01-24,ai_assistant
I0011371,C0233,R0067,impression,2026-05-11,search
I0011372,C0233,R0024,impression,2026-02-28,reorder
I0011373,C0233,R0077,impression,2026-05-11,ai_assistant
I0011374,C0233,R0139,impression,2026-04-23,offers
I0011375,C0233,R0070,impression,2026-05-21,home
I0011376,C0233,R0123,click,2026-08-10,search
I0011377,C0233,R0006,impression,2026-04-02,home
I0011378,C0233,R0104,impression,2026-01-29,ai_assistant
I0011379,C0233,R0136,click,2026-07-09,ai_assistant
I0011380,C0233,R0136,add_to_cart,2026-04-30,offers
I0011381,C0233,R0032,impression,2026-02-23,ai_assistant
I0011382,C0233,R0123,click,2026-04-06,offers
I0011383,C0233,R0030,impression,2026-07-24,ai_assistant
I0011384,C0233,R0024,view_menu,2026-07-14,search
I0011385,C0233,R0031,save,2026-05-01,search
I0011386,C0233,R0046,click,2026-03-27,offers
I0011387,C0233,R0061,impression,2026-06-27,offers
I0011388,C0233,R0119,click,2026-08-29,offers
I0011389,C0233,R0105,dismiss,2026-02-01,ai_assistant
I0011390,C0233,R0032,impression,2026-01-19,search
I0011391,C0233,R0006,impression,2026-04-24,ai_assistant
I0011392,C0233,R0139,view_menu,2026-07-05,home
I0011393,C0233,R0007,impression,2026-08-28,search
I0011394,C0233,R0119,impression,2026-03-04,ai_assistant
I0011395,C0233,R0133,click,2026-04-26,home
I0011396,C0233,R0046,view_menu,2026-03-06,reorder
I0011397,C0233,R0110,save,2026-05-17,offers
I0011398,C0233,R0030,impression,2026-03-11,search
I0011399,C0233,R0099,impression,2026-05-25,home
I0011400,C0233,R0133,impression,2026-08-16,ai_assistant
I0011401,C0233,R0129,click,2026-07-13,reorder
I0011402,C0233,R0061,impression,2026-05-09,reorder
I0011403,C0234,R0064,impression,2026-02-08,home
I0011404,C0234,R0014,impression,2026-09-01,ai_assistant
I0011405,C0234,R0045,click,2026-06-28,ai_assistant
I0011406,C0234,R0045,impression,2026-04-15,home
I0011407,C0234,R0097,view_menu,2026-04-14,offers
I0011408,C0234,R0014,view_menu,2026-04-10,offers
I0011409,C0234,R0084,impression,2026-05-29,ai_assistant
I0011410,C0234,R0084,impression,2026-08-25,ai_assistant
I0011411,C0234,R0084,dismiss,2026-04-10,home
I0011412,C0234,R0054,add_to_cart,2026-08-07,offers
I0011413,C0234,R0015,click,2026-01-11,ai_assistant
I0011414,C0234,R0041,add_to_cart,2026-08-28,ai_assistant
I0011415,C0234,R0117,click,2026-02-16,home
I0011416,C0234,R0045,view_menu,2026-07-06,ai_assistant
I0011417,C0234,R0064,save,2026-08-31,search
I0011418,C0234,R0109,impression,2026-01-04,home
I0011419,C0234,R0064,add_to_cart,2026-04-14,search
I0011420,C0234,R0117,impression,2026-07-10,search
I0011421,C0234,R0097,view_menu,2026-07-22,search
I0011422,C0234,R0085,save,2026-04-07,reorder
I0011423,C0234,R0117,impression,2026-03-15,reorder
I0011424,C0234,R0041,impression,2026-06-26,search
I0011425,C0235,R0063,order,2026-02-07,reorder
I0011426,C0235,R0059,impression,2026-06-16,offers
I0011427,C0235,R0053,add_to_cart,2026-08-10,ai_assistant
I0011428,C0235,R0065,view_menu,2026-05-09,ai_assistant
I0011429,C0235,R0001,order,2026-01-03,reorder
I0011430,C0235,R0148,impression,2026-05-03,reorder
I0011431,C0235,R0087,impression,2026-02-02,ai_assistant
I0011432,C0235,R0010,add_to_cart,2026-02-27,reorder
I0011433,C0235,R0142,save,2026-06-19,offers
I0011434,C0235,R0116,save,2026-09-05,reorder
I0011435,C0235,R0069,impression,2026-07-01,reorder
I0011436,C0235,R0149,view_menu,2026-06-18,ai_assistant
I0011437,C0235,R0113,add_to_cart,2026-03-04,offers
I0011438,C0235,R0149,dismiss,2026-06-18,reorder
I0011439,C0235,R0069,impression,2026-05-22,reorder
I0011440,C0235,R0146,impression,2026-07-08,ai_assistant
I0011441,C0235,R0087,view_menu,2026-04-18,reorder
I0011442,C0235,R0146,impression,2026-06-25,reorder
I0011443,C0235,R0029,view_menu,2026-03-22,home
I0011444,C0235,R0010,dismiss,2026-01-04,offers
I0011445,C0235,R0010,impression,2026-08-07,reorder
I0011446,C0235,R0100,click,2026-05-20,home
I0011447,C0235,R0120,impression,2026-02-15,search
I0011448,C0235,R0010,impression,2026-06-16,home
I0011449,C0235,R0055,impression,2026-08-24,home
I0011450,C0235,R0101,add_to_cart,2026-07-06,search
I0011451,C0235,R0057,click,2026-08-16,home
I0011452,C0235,R0065,impression,2026-03-21,home
I0011453,C0235,R0023,view_menu,2026-03-13,search
I0011454,C0235,R0142,order,2026-05-24,reorder
I0011455,C0235,R0009,impression,2026-04-23,ai_assistant
I0011456,C0235,R0059,impression,2026-08-10,home
I0011457,C0235,R0010,view_menu,2026-07-06,ai_assistant
I0011458,C0235,R0063,view_menu,2026-07-25,reorder
I0011459,C0235,R0059,view_menu,2026-07-03,ai_assistant
I0011460,C0235,R0023,impression,2026-06-10,offers
I0011461,C0235,R0003,impression,2026-05-12,reorder
I0011462,C0235,R0149,view_menu,2026-05-05,home
I0011463,C0235,R0075,impression,2026-02-18,offers
I0011464,C0235,R0065,impression,2026-07-12,offers
I0011465,C0235,R0011,save,2026-04-06,home
I0011466,C0235,R0101,impression,2026-02-04,search
I0011467,C0235,R0137,impression,2026-02-27,search
I0011468,C0235,R0145,add_to_cart,2026-04-06,home
I0011469,C0235,R0001,impression,2026-03-04,search
I0011470,C0235,R0001,dismiss,2026-02-10,home
I0011471,C0235,R0057,click,2026-06-13,search
I0011472,C0235,R0118,view_menu,2026-03-22,ai_assistant
I0011473,C0235,R0134,impression,2026-02-17,offers
I0011474,C0235,R0134,impression,2026-02-14,search
I0011475,C0235,R0023,view_menu,2026-07-20,ai_assistant
I0011476,C0235,R0065,impression,2026-01-24,home
I0011477,C0235,R0051,add_to_cart,2026-06-03,ai_assistant
I0011478,C0235,R0023,impression,2026-02-06,home
I0011479,C0235,R0023,impression,2026-05-03,ai_assistant
I0011480,C0235,R0059,impression,2026-06-19,search
I0011481,C0235,R0135,order,2026-08-26,ai_assistant
I0011482,C0235,R0034,add_to_cart,2026-08-27,search
I0011483,C0235,R0137,impression,2026-01-31,ai_assistant
I0011484,C0235,R0087,impression,2026-06-30,home
I0011485,C0235,R0034,order,2026-04-30,ai_assistant
I0011486,C0235,R0013,click,2026-01-23,offers
I0011487,C0235,R0101,impression,2026-06-20,home
I0011488,C0235,R0009,order,2026-07-11,home
I0011489,C0235,R0011,impression,2026-07-25,search
I0011490,C0235,R0069,impression,2026-04-22,offers
I0011491,C0236,R0050,view_menu,2026-01-29,home
I0011492,C0236,R0016,dismiss,2026-03-19,ai_assistant
I0011493,C0236,R0088,impression,2026-01-08,offers
I0011494,C0236,R0016,view_menu,2026-04-08,search
I0011495,C0236,R0071,view_menu,2026-06-11,home
I0011496,C0236,R0052,click,2026-06-11,search
I0011497,C0236,R0052,click,2026-04-21,reorder
I0011498,C0236,R0091,view_menu,2026-06-21,ai_assistant
I0011499,C0236,R0140,view_menu,2026-02-03,reorder
I0011500,C0236,R0052,add_to_cart,2026-02-02,home
I0011501,C0236,R0052,save,2026-03-22,offers
I0011502,C0236,R0038,click,2026-07-07,offers
I0011503,C0236,R0038,view_menu,2026-08-14,offers
I0011504,C0236,R0052,dismiss,2026-01-19,search
I0011505,C0236,R0038,order,2026-09-02,ai_assistant
I0011506,C0236,R0038,order,2026-06-30,home
I0011507,C0236,R0042,impression,2026-03-31,ai_assistant
I0011508,C0236,R0091,impression,2026-07-24,search
I0011509,C0236,R0050,view_menu,2026-02-12,reorder
I0011510,C0236,R0088,view_menu,2026-04-27,home
I0011511,C0236,R0091,view_menu,2026-01-05,offers
I0011512,C0236,R0052,click,2026-05-21,ai_assistant
I0011513,C0236,R0052,save,2026-08-04,offers
I0011514,C0237,R0071,click,2026-08-30,home
I0011515,C0237,R0091,view_menu,2026-08-16,search
I0011516,C0237,R0071,view_menu,2026-05-20,reorder
I0011517,C0237,R0140,impression,2026-01-04,search
I0011518,C0237,R0052,add_to_cart,2026-04-20,offers
I0011519,C0237,R0038,save,2026-06-18,reorder
I0011520,C0237,R0071,view_menu,2026-01-26,reorder
I0011521,C0237,R0050,click,2026-06-17,search
I0011522,C0237,R0050,impression,2026-05-19,reorder
I0011523,C0237,R0052,impression,2026-07-13,home
I0011524,C0237,R0088,impression,2026-03-27,ai_assistant
I0011525,C0237,R0052,impression,2026-04-23,ai_assistant
I0011526,C0237,R0140,impression,2026-05-02,home
I0011527,C0237,R0140,view_menu,2026-04-22,reorder
I0011528,C0237,R0052,add_to_cart,2026-06-23,home
I0011529,C0237,R0088,click,2026-05-29,home
I0011530,C0237,R0140,click,2026-05-12,home
I0011531,C0237,R0052,order,2026-02-27,reorder
I0011532,C0237,R0038,impression,2026-05-20,reorder
I0011533,C0237,R0140,impression,2026-06-06,search
I0011534,C0237,R0071,view_menu,2026-05-10,ai_assistant
I0011535,C0237,R0088,impression,2026-01-31,home
I0011536,C0237,R0016,impression,2026-07-16,home
I0011537,C0237,R0050,impression,2026-02-09,home
I0011538,C0237,R0038,impression,2026-03-08,reorder
I0011539,C0237,R0140,click,2026-02-18,reorder
I0011540,C0237,R0071,impression,2026-05-18,reorder
I0011541,C0237,R0042,impression,2026-06-07,reorder
I0011542,C0237,R0091,click,2026-05-01,reorder
I0011543,C0237,R0042,impression,2026-06-05,reorder
I0011544,C0237,R0016,impression,2026-08-13,reorder
I0011545,C0237,R0091,view_menu,2026-06-21,reorder
I0011546,C0237,R0140,dismiss,2026-06-29,ai_assistant
I0011547,C0237,R0052,dismiss,2026-02-05,home
I0011548,C0237,R0071,impression,2026-03-23,reorder
I0011549,C0237,R0052,dismiss,2026-01-23,search
I0011550,C0237,R0016,click,2026-01-19,home
I0011551,C0237,R0052,click,2026-06-28,ai_assistant
I0011552,C0237,R0050,impression,2026-08-17,ai_assistant
I0011553,C0237,R0038,dismiss,2026-08-21,search
